"","id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
"271",8260,"Zona Oeste",NA,6,890,220,2,5,3,"Apartamento","aguacatal",-76.56001,3.4577
"272",8268,"Zona Oeste",NA,3,142,50,NA,1,2,"Apartamento","aguacatal",-76.561,3.455
"273",8269,"Zona Oeste",NA,4,123,60,NA,1,2,"Apartamento","aguacatal",-76.561,3.455
"274",8283,"Zona Oeste",NA,3,98,60,NA,2,3,"Apartamento","aguacatal",-76.563,3.458
"275",5298,"Zona Centro","01",3,650,240,2,4,4,"Casa","alameda",-76.53564,3.43521
"276",5107,"Zona Centro","02",4,400,460,NA,5,7,"Casa","alameda",-76.53471,3.43627
"277",5117,"Zona Centro","02",3,380,290,NA,4,8,"Casa","alameda",-76.53481,3.43712
"278",5157,"Zona Sur","02",3,500,354,1,2,4,"Casa","alameda",-76.535,3.437
"279",5501,"Zona Sur","02",3,175,102,NA,2,4,"Casa","alameda",-76.537,3.435
"280",4508,"Zona Centro","03",4,610,750,NA,8,10,"Casa","alameda",-76.53198,3.45165
"281",4654,"Zona Centro","03",3,100,70,NA,2,3,"Apartamento","alameda",-76.532,3.452
"282",5608,"Zona Centro","03",3,295,200,1,5,9,"Casa","alameda",-76.53759,3.43403
"283",4408,"Zona Centro","05",3,120,84,1,2,3,"Apartamento","alameda",-76.53123,3.44011
"284",1241,"Zona Sur",NA,3,135,117,NA,2,3,"Apartamento","alameda",-76.514,3.441
"285",3355,"Zona Centro",NA,4,1100,217,1,3,1,"Casa","alameda",-76.526,3.434
"286",4351,"Zona Centro",NA,3,245,210,NA,1,5,"Casa","alameda",-76.531,3.447
"287",4995,"Zona Centro",NA,3,420,235,NA,0,0,"Casa","alameda",-76.53435,3.44095
"288",5156,"Zona Sur",NA,3,420,369,1,5,5,"Casa","alameda",-76.535,3.438
"289",5317,"Zona Centro",NA,3,350,260,NA,2,2,"Casa","alameda",-76.53581,3.43774
"290",5370,"Zona Sur",NA,3,135,78,NA,1,3,"Apartamento","alameda",-76.536,3.436
"291",556,"Zona Norte",NA,3,135,52,NA,1,3,"Apartamento","alameda del río",-76.4989,3.49666
"292",655,"Zona Norte",NA,3,280,148,2,4,4,"Casa","alameda del río",-76.5005,3.49584
"293",908,"Zona Norte",NA,3,115,55,NA,1,3,"Apartamento","alameda del rio",-76.505,3.492
"294",947,"Zona Norte","02",3,165,55,1,2,3,"Apartamento","alamos",-76.50632,3.48853
"295",1666,"Zona Norte","02",4,275,120,1,2,4,"Casa","alamos",-76.517,3.475
"296",4600,"Zona Norte","02",3,220,150,1,2,4,"Casa","alamos",-76.532,3.452
"297",187,"Zona Norte","07",3,125,62,NA,2,3,"Apartamento","alamos",-76.488,3.469
"298",907,"Zona Norte","09",4,135,60,1,2,3,"Apartamento","alamos",-76.505,3.488
"299",905,"Zona Norte","11",4,140,62,NA,2,2,"Apartamento","alamos",-76.505,3.488
"300",906,"Zona Norte",NA,3,160,61,1,2,3,"Apartamento","alamos",-76.505,3.489
"301",935,"Zona Norte",NA,3,116,54,NA,2,3,"Apartamento","alamos",-76.506,3.49
"302",936,"Zona Norte",NA,4,115,55,NA,1,3,"Apartamento","alamos",-76.506,3.492
"303",986,"Zona Norte",NA,4,145,60,NA,2,3,"Apartamento","alamos",-76.507,3.486
"304",1127,"Zona Norte",NA,3,250,135,NA,3,4,"Casa","alamos",-76.511,3.486
"305",1134,"Zona Norte",NA,4,155,78,1,2,3,"Apartamento","alamos",-76.511,3.482
"306",3409,"Zona Norte",NA,3,145,58,1,2,2,"Apartamento","alamos",-76.526,3.434
"307",3986,"Zona Norte",NA,4,130,60,NA,2,3,"Apartamento","alamos",-76.529,3.413
"308",3236,"Zona Sur",NA,4,240,95,NA,3,3,"Casa","alborada",-76.525,3.435
"309",3984,"Zona Norte",NA,3,120,58,1,2,3,"Apartamento","alcazares",-76.529,3.413
"310",3985,"Zona Norte",NA,3,78,56,NA,1,3,"Apartamento","alcazares",-76.529,3.413
"311",7139,"Zona Sur","03",3,240,75,NA,3,5,"Casa","alf√©rez real",-76.54784,3.38842
"312",6975,"Zona Sur","06",4,220,75,1,2,3,"Apartamento","alf√©rez real",-76.54627,3.39109
"313",5615,"Zona Sur","08",3,210,72,2,2,3,"Apartamento","alf√©rez real",-76.53764,3.44924
"314",6262,"Zona Sur",NA,3,105,68,NA,2,3,"Apartamento","alf√©rez real",-76.54168,3.44758
"315",7396,"Zona Sur",NA,3,115,58,1,2,2,"Apartamento","alf√©rez real",-76.54924,3.39121
"316",1126,"Zona Sur",NA,5,380,151,1,3,3,"Casa","alferez real",-76.511,3.452
"317",6949,"Zona Sur",NA,4,220,84,NA,2,3,"Apartamento","alferez real",-76.546,3.39
"318",73,"Zona Oriente","01",3,350,350,NA,3,5,"Casa","alfonso lópez",-76.47908,3.46466
"319",74,"Zona Oriente","01",3,180,136,NA,1,4,"Casa","alfonso lópez",-76.4792,3.4639
"320",77,"Zona Oriente","01",3,190,410,1,2,2,"Casa","alfonso lópez",-76.47969,3.45105
"321",82,"Zona Oriente","01",3,115,111,1,2,4,"Apartamento","alfonso lópez",-76.48141,3.45379
"322",85,"Zona Oriente","01",3,200,146,1,2,4,"Casa","alfonso lópez",-76.4818,3.45955
"323",99,"Zona Oriente","01",3,403,384,1,3,5,"Casa","alfonso lópez",-76.48295,3.46266
"324",105,"Zona Oriente","01",3,450,162.5,NA,2,0,"Casa","alfonso lópez",-76.48356,3.46416
"325",109,"Zona Oriente","01",4,350,126,NA,3,3,"Casa","alfonso lópez",-76.48383,3.45853
"326",78,"Zona Oriente","02",3,58,50,1,1,2,"Apartamento","alfonso lópez",-76.47978,3.45131
"327",96,"Zona Oriente","02",3,320,225,NA,3,8,"Casa","alfonso lópez",-76.48256,3.45615
"328",128,"Zona Oriente","02",3,85,70,NA,1,3,"Casa","alfonso lópez",-76.48521,3.46191
"329",72,"Zona Oriente","03",3,250,300,1,5,9,"Casa","alfonso lópez",-76.47897,3.45313
"330",154,"Zona Oriente","03",3,400,163,2,3,3,"Casa","alfonso lópez",-76.48684,3.45043
"331",1360,"Zona Oriente","03",3,320,370,NA,5,5,"Casa","alfonso lópez",-76.51549,3.44602
"332",76,"Zona Oriente",NA,3,160,69,3,2,4,"Casa","alfonso lópez",-76.47967,3.45828
"333",79,"Zona Oriente",NA,3,215,154,NA,2,5,"Casa","alfonso lópez",-76.48058,3.45203
"334",81,"Zona Oriente",NA,3,135,180,1,1,5,"Casa","alfonso lópez",-76.48118,3.46091
"335",86,"Zona Oriente",NA,3,175,140,NA,2,4,"Casa","alfonso lópez",-76.48185,3.45806
"336",91,"Zona Oriente",NA,3,280,260,NA,4,5,"Casa","alfonso lópez",-76.48227,3.45388
"337",106,"Zona Oriente",NA,3,320,162,NA,2,5,"Casa","alfonso lópez",-76.48368,3.46204
"338",4507,"Zona Oriente",NA,3,170,154,1,3,3,"Casa","alfonso lópez",-76.53198,3.45165
"339",114,"Zona Oriente",NA,3,160,136,NA,2,4,"Casa","alfonso lópez i",-76.484,3.452
"340",97,"Zona Oriente","03",3,220,450,1,4,7,"Casa","alfonso lopez",-76.4826,3.46768
"341",7946,"Zona Sur","10",3,230,63,1,2,2,"Apartamento","alto jordán",-76.553,3.372
"342",8187,"Zona Sur","02",5,650,200,2,4,3,"Casa","altos de guadalupe",-76.557,3.408
"343",8212,"Zona Oeste","02",5,570,143,2,4,4,"Casa","altos de guadalupe",-76.55782,3.41171
"344",8102,"Zona Sur","05",5,344,107,2,2,3,"Apartamento","altos de guadalupe",-76.555,3.41
"345",8186,"Zona Sur",NA,5,420,310,2,3,4,"Casa","altos de guadalupe",-76.557,3.408
"346",3741,"Zona Norte","02",5,300,76,1,2,2,"Apartamento","altos de menga",-76.528,3.489
"347",647,"Zona Norte","03",3,125,65,NA,2,2,"Apartamento","altos de menga",-76.50021,3.47579
"348",385,"Zona Norte","04",6,378,96.81,2,3,3,"Apartamento","altos de menga",-76.49477,3.45232
"349",7812,"Zona Oeste",NA,6,500,125,2,3,3,"Apartamento","altos de santa",-76.552,3.431
"350",7443,"Zona Oriente","01",3,240,350,1,3,8,"Casa","antonio nariño",-76.54973,3.42484
"351",796,"Zona Oriente","03",3,170,290,NA,3,7,"Casa","antonio nariño",-76.50307,3.41117
"352",2879,"Zona Centro","01",3,148,86,1,2,3,"Casa","aranjuez",-76.52261,3.43495
"353",2991,"Zona Centro","01",3,215,74,2,1,2,"Casa","aranjuez",-76.52317,3.43646
"354",3180,"Zona Centro","01",3,340,240,1,4,7,"Casa","aranjuez",-76.52411,3.43519
"355",2873,"Zona Centro","02",3,270,142.75,1,4,7,"Casa","aranjuez",-76.52252,3.43619
"356",2892,"Zona Centro","02",3,270,142.75,1,4,7,"Casa","aranjuez",-76.52266,3.43619
"357",4411,"Zona Centro","02",3,350,340,1,4,10,"Casa","aranjuez",-76.53126,3.43908
"358",2993,"Zona Centro","03",3,350,280,1,3,6,"Casa","aranjuez",-76.52319,3.43507
"359",2564,"Zona Centro",NA,3,270,135,NA,3,5,"Casa","aranjuez",-76.521,3.437
"360",2565,"Zona Centro",NA,3,315,216,2,3,5,"Casa","aranjuez",-76.521,3.437
"361",2767,"Zona Sur",NA,3,215,73,1,1,2,"Casa","aranjuez",-76.522,3.438
"362",2808,"Zona Centro",NA,3,547,487,NA,2,3,"Casa","aranjuez",-76.52206,3.43674
"363",2876,"Zona Centro",NA,3,205,101,2,1,2,"Casa","aranjuez",-76.52256,3.43708
"364",2933,"Zona Centro",NA,3,300,245,NA,5,8,"Casa","aranjuez",-76.523,3.436
"365",3198,"Zona Centro",NA,3,450,251,1,4,3,"Casa","aranjuez",-76.5245,3.43688
"366",3354,"Zona Centro",NA,3,220,130,2,1,2,"Casa","aranjuez",-76.526,3.434
"367",4652,"Zona Oeste","01",6,400,177,2,3,3,"Apartamento","arboleda",-76.532,3.452
"368",7073,"Zona Sur","02",6,910,182,2,4,3,"Apartamento","arboleda",-76.547,3.449
"369",8312,"Zona Oeste","04",6,1300,318,2,4,2,"Apartamento","arboleda",-76.576,3.454
"370",7367,"Zona Oeste",NA,6,1700,373,4,4,2,"Apartamento","arboleda",-76.549,3.448
"371",8272,"Zona Oeste",NA,5,1500,400,NA,3,3,"Apartamento","arboleda",-76.56123,3.45246
"372",2469,"Zona Oriente",NA,3,130,117,1,2,3,"Casa","arboleda campestre candelaria",-76.52049,3.41668
"373",7076,"Zona Oeste","01",6,410,149,2,2,2,"Apartamento","arboledas",-76.54701,3.44902
"374",5094,"Zona Oeste","02",6,1700,224,4,4,3,"Apartamento","arboledas",-76.53464,3.45138
"375",6383,"Zona Oeste","02",6,600,350,2,4,5,"Apartamento","arboledas",-76.54216,3.44891
"376",6910,"Zona Oeste","02",6,530,114,2,3,2,"Apartamento","arboledas",-76.54595,3.44986
"377",7095,"Zona Oeste","02",6,298,158.3,2,4,4,"Apartamento","arboledas",-76.5474,3.44697
"378",7262,"Zona Oeste","02",5,580,245,2,4,5,"Apartamento","arboledas",-76.54848,3.44895
"379",7314,"Zona Oeste","02",6,720,240,2,3,3,"Apartamento","arboledas",-76.5488,3.44895
"380",7423,"Zona Oeste","02",6,450,149.4,2,3,3,"Apartamento","arboledas",-76.54966,3.45157
"381",196,"Zona Oeste","03",6,450,149,1,3,2,"Apartamento","arboledas",-76.48858,3.46912
"382",6951,"Zona Oeste","03",6,500,119,2,3,3,"Apartamento","arboledas",-76.54602,3.4489
"383",6994,"Zona Oeste","03",6,530,166,2,4,4,"Apartamento","arboledas",-76.5466,3.44694
"384",7029,"Zona Oeste","03",6,520,118,2,2,3,"Apartamento","arboledas",-76.54698,3.44561
"385",7286,"Zona Oeste","03",6,640,167.38,2,4,3,"Apartamento","arboledas",-76.5487,3.449
"386",7287,"Zona Oeste","03",6,620,155,2,4,4,"Apartamento","arboledas",-76.5487,3.449
"387",7312,"Zona Oeste","03",6,720,186,2,4,3,"Apartamento","arboledas",-76.5488,3.44895
"388",8106,"Zona Oeste","03",6,640,127,2,5,4,"Apartamento","arboledas",-76.55514,3.44745
"389",5586,"Zona Oeste","04",6,388,196.55,1,2,4,"Apartamento","arboledas",-76.5374,3.45324
"390",7077,"Zona Oeste","04",6,550,110,2,3,2,"Apartamento","arboledas",-76.54701,3.44898
"391",7317,"Zona Oeste","04",6,1300,303,2,4,3,"Apartamento","arboledas",-76.5488,3.44895
"392",7698,"Zona Oeste","04",6,998,217,2,4,3,"Apartamento","arboledas",-76.55136,3.44651
"393",8107,"Zona Oeste","04",6,800,320,2,3,4,"Apartamento","arboledas",-76.55516,3.44746
"394",7414,"Zona Oeste","05",6,950,220,3,4,3,"Apartamento","arboledas",-76.54945,3.44838
"395",8048,"Zona Oeste","05",6,700,151,3,5,3,"Apartamento","arboledas",-76.55428,3.4478
"396",7277,"Zona Oeste","07",6,450,86,2,2,2,"Apartamento","arboledas",-76.54859,3.44895
"397",7288,"Zona Oeste","07",6,790,267,4,4,2,"Apartamento","arboledas",-76.54871,3.44812
"398",7315,"Zona Oeste","07",6,1200,199,3,5,4,"Apartamento","arboledas",-76.5488,3.44895
"399",7313,"Zona Oeste","08",6,700,212,2,3,3,"Apartamento","arboledas",-76.5488,3.44895
"400",7321,"Zona Oeste","08",6,620,317,2,6,5,"Apartamento","arboledas",-76.54883,3.44981
"401",6979,"Zona Oeste","09",6,620,183,3,3,2,"Apartamento","arboledas",-76.54634,3.44952
"402",7316,"Zona Oeste","10",6,950,197,2,5,4,"Apartamento","arboledas",-76.5488,3.44895
"403",6990,"Zona Oeste","11",6,650,220,2,3,3,"Apartamento","arboledas",-76.54653,3.44626
"404",6478,"Zona Oeste",NA,6,620,157,2,4,4,"Apartamento","arboledas",-76.54298,3.4508
"405",6558,"Zona Oeste",NA,6,650,204,2,4,4,"Apartamento","arboledas",-76.54325,3.45075
"406",6582,"Zona Oeste",NA,6,1300,286,2,5,3,"Apartamento","arboledas",-76.54346,3.45105
"407",7124,"Zona Oeste",NA,6,530,130,NA,3,2,"Apartamento","arboledas",-76.54767,3.44865
"408",7238,"Zona Oeste",NA,6,900,250,2,4,3,"Apartamento","arboledas",-76.54829,3.44603
"409",7239,"Zona Oeste",NA,6,980,196,2,4,3,"Apartamento","arboledas",-76.54829,3.44603
"410",8238,"Zona Oeste",NA,6,550,160,2,4,3,"Apartamento","arboledas",-76.55943,3.38902
"411",915,"Zona Oriente","02",3,320,154,NA,4,8,"Casa","atanasio girardot",-76.50529,3.44184
"412",999,"Zona Oriente","02",3,135,120,NA,2,4,"Apartamento","atanasio girardot",-76.50737,3.44454
"413",1038,"Zona Oriente","02",3,310,153,2,5,6,"Casa","atanasio girardot",-76.50819,3.44334
"414",1071,"Zona Oriente","02",3,190,196,1,2,6,"Casa","atanasio girardot",-76.50901,3.44318
"415",970,"Zona Oriente","03",3,280,179,1,5,10,"Casa","atanasio girardot",-76.50684,3.44311
"416",667,"Zona Oriente",NA,3,260,225,NA,4,5,"Casa","atanasio girardot",-76.50069,3.44855
"417",920,"Zona Oriente",NA,3,310,288,1,4,8,"Casa","atanasio girardot",-76.50558,3.44232
"418",931,"Zona Norte",NA,3,400,150,1,3,7,"Casa","atanasio girardot",-76.506,3.443
"419",1017,"Zona Oriente",NA,3,200,1365,NA,1,4,"Casa","atanasio girardot",-76.5079,3.44334
"420",5100,"Zona Oriente",NA,3,370,520,2,6,7,"Casa","autopista sur",-76.53466,3.4223
"421",7535,"Zona Oeste",NA,6,430,118,2,3,3,"Apartamento","bajo aguacatal",-76.55,3.457
"422",455,"Zona Norte","01",3,110,65,NA,1,3,"Apartamento","barranquilla",-76.49607,3.47609
"423",590,"Zona Norte","07",3,135,54,NA,2,3,"Apartamento","barranquilla",-76.49918,3.47864
"424",309,"Zona Norte",NA,3,250,240,1,2,4,"Casa","barranquilla",-76.49265,3.47429
"425",367,"Zona Norte",NA,3,176,75,NA,2,3,"Casa","barranquilla",-76.4942,3.47644
"426",372,"Zona Norte",NA,3,113,58,NA,2,3,"Apartamento","barranquilla",-76.49447,3.47698
"427",433,"Zona Norte",NA,3,243,150,NA,4,4,"Casa","barranquilla",-76.49575,3.46901
"428",129,"Zona Oriente",NA,3,160,136,NA,2,4,"Casa","barrio 7de agosto",-76.48543,3.45039
"429",1816,"Zona Oriente",NA,3,750,183,2,0,0,"Casa","barrio el recuerdo",-76.51772,3.46116
"430",5637,"Zona Sur","01",4,500,392,NA,2,3,"Casa","barrio eucarístico",-76.53786,3.42582
"431",2683,"Zona Centro","01",3,165,102,1,1,3,"Casa","barrio obrero",-76.52149,3.44497
"432",911,"Zona Norte",NA,3,240,62,NA,2,3,"Casa","barrio tranquilo y",-76.50519,3.48641
"433",210,"Zona Norte",NA,3,450,396,2,4,7,"Casa","base a√©rea",-76.489,3.447
"434",446,"Zona Norte",NA,3,412,140,1,4,6,"Casa","base a√©rea",-76.496,3.45
"435",1278,"Zona Centro","01",3,260,211,1,3,4,"Casa","belalcazar",-76.51471,3.42346
"436",2698,"Zona Centro","01",3,150,108,NA,2,4,"Casa","Belalcazar",-76.52158,3.44198
"437",930,"Zona Sur",NA,3,150,108,NA,1,3,"Casa","belalcazar",-76.506,3.404
"438",1090,"Zona Centro",NA,3,150,125,NA,1,4,"Casa","belalcazar",-76.51,3.439
"439",8279,"Zona Sur","03",3,130,77,1,2,3,"Apartamento","belisario caicedo",-76.56246,3.41772
"440",822,"Zona Sur","05",3,150,73,1,2,3,"Apartamento","belisario caicedo",-76.50339,3.47701
"441",5284,"Zona Oeste","01",4,180,63.7,1,2,2,"Apartamento","bella suiza",-76.53555,3.41234
"442",8210,"Zona Oeste","01",4,260,120,1,3,3,"Casa","bella suiza",-76.55771,3.41095
"443",8285,"Zona Oeste","01",5,1200,900,5,4,4,"Casa","bella suiza",-76.56387,3.4103
"444",8288,"Zona Sur","01",5,310,166,2,4,3,"Apartamento","bella suiza",-76.564,3.41
"445",8290,"Zona Oeste","01",5,390,224,2,3,4,"Casa","bella suiza",-76.56458,3.4086
"446",8294,"Zona Sur","01",5,175,64,1,2,2,"Apartamento","bella suiza",-76.56493,3.40916
"447",8287,"Zona Sur","02",5,285,120,2,4,3,"Apartamento","bella suiza",-76.564,3.41
"448",8295,"Zona Oeste","02",5,275,114.68,1,3,3,"Apartamento","bella suiza",-76.56498,3.40912
"449",8299,"Zona Sur","02",6,305,125,2,3,3,"Apartamento","bella suiza",-76.565,3.408
"450",4876,"Zona Oeste","03",5,410,300,3,3,6,"Casa","bella suiza",-76.53353,3.40459
"451",8293,"Zona Sur","03",5,185,78,1,2,3,"Apartamento","bella suiza",-76.56475,3.41022
"452",5116,"Zona Oeste","04",4,270,115,1,3,3,"Apartamento","bella suiza",-76.5348,3.40474
"453",8301,"Zona Oeste","04",5,220,92,2,3,3,"Apartamento","bella suiza",-76.56521,3.40873
"454",4879,"Zona Oeste","05",4,185,88,1,2,3,"Apartamento","bella suiza",-76.53353,3.40459
"455",6851,"Zona Oeste",NA,5,420,270,2,4,5,"Casa","bella suiza",-76.5452,3.40827
"456",7728,"Zona Oeste",NA,6,1200,700,4,6,4,"Casa","bella suiza",-76.55157,3.44565
"457",7734,"Zona Oeste",NA,5,450,350,3,4,5,"Casa","bella suiza",-76.5517,3.40861
"458",8280,"Zona Oeste",NA,5,291,68,2,2,3,"Apartamento","bella suiza",-76.56295,3.41275
"459",4941,"Zona Sur",NA,5,500,320,2,8,9,"Casa","bella suiza alta",-76.534,3.405
"460",8297,"Zona Oeste",NA,5,330,112,2,4,3,"Casa","bella suiza alta",-76.565,3.408
"461",8298,"Zona Sur",NA,5,1350,390,8,10,10,"Casa","bella suiza alta",-76.565,3.409
"462",8300,"Zona Oeste",NA,5,480,280,4,4,4,"Apartamento","bella suiza alta",-76.565,3.408
"463",4651,"Zona Oeste","02",5,220,70,1,2,2,"Apartamento","bellavista",-76.532,3.452
"464",7160,"Zona Oeste","02",6,1200,435,2,4,4,"Casa","bellavista",-76.548,3.446
"465",7261,"Zona Oeste","02",6,430,155,2,4,4,"Apartamento","bellavista",-76.54848,3.44646
"466",7509,"Zona Oeste","02",5,1200,660,NA,0,0,"Casa","bellavista",-76.55,3.447
"467",7558,"Zona Oeste","02",4,220,62,1,2,2,"Apartamento","bellavista",-76.55029,3.4454
"468",7702,"Zona Oeste","02",6,570,126,2,3,2,"Apartamento","bellavista",-76.55139,3.44571
"469",7781,"Zona Oeste","02",6,650,233,1,4,3,"Casa","bellavista",-76.552,3.441
"470",8232,"Zona Oeste","02",6,900,250,NA,5,4,"Apartamento","bellavista",-76.559,3.419
"471",8035,"Zona Oeste","03",5,680,240,2,4,4,"Casa","bellavista",-76.55404,3.44338
"472",4964,"Zona Oeste","04",5,450,140,2,2,3,"Apartamento","bellavista",-76.534,3.451
"473",5369,"Zona Oeste","04",6,760,158,2,5,3,"Apartamento","bellavista",-76.536,3.451
"474",7283,"Zona Oeste","04",6,600,142,2,4,4,"Apartamento","bellavista",-76.54868,3.44668
"475",7575,"Zona Oeste","04",6,600,135,2,5,4,"Apartamento","bellavista",-76.55059,3.44553
"476",7747,"Zona Oeste","04",5,450,140,2,3,3,"Apartamento","bellavista",-76.5518,3.44094
"477",7869,"Zona Oeste","04",6,600,135,2,3,3,"Apartamento","bellavista",-76.55259,3.44702
"478",8110,"Zona Oeste","04",5,320,107,2,2,2,"Apartamento","bellavista",-76.55522,3.4475
"479",6027,"Zona Oeste","05",5,300,90,2,2,3,"Apartamento","bellavista",-76.54,3.449
"480",7191,"Zona Oeste","05",6,1380,264,3,4,3,"Apartamento","bellavista",-76.548,3.446
"481",7626,"Zona Oeste","07",4,620,220,4,4,2,"Apartamento","bellavista",-76.55093,3.44762
"482",7988,"Zona Oeste","07",5,650,220,4,4,3,"Apartamento","bellavista",-76.55365,3.44416
"483",8101,"Zona Oeste","07",5,465,132,2,4,3,"Apartamento","bellavista",-76.555,3.445
"484",4318,"Zona Oeste","08",5,320,107,1,2,3,"Apartamento","bellavista",-76.5309,3.4513
"485",5093,"Zona Oeste","08",6,440,135,2,3,3,"Apartamento","bellavista",-76.53464,3.44987
"486",7705,"Zona Oeste","08",5,440,135,2,3,3,"Apartamento","bellavista",-76.55141,3.44578
"487",7811,"Zona Oeste","08",5,750,220,NA,4,3,"Apartamento","bellavista",-76.552,3.445
"488",8275,"Zona Oeste","08",6,700,123,2,3,4,"Apartamento","bellavista",-76.562,3.423
"489",4599,"Zona Oeste",NA,6,680,225,2,5,3,"Casa","bellavista",-76.532,3.452
"490",6709,"Zona Oeste",NA,5,480,180,2,3,3,"Apartamento","bellavista",-76.544,3.39
"491",6839,"Zona Oeste",NA,6,900,250,2,0,0,"Apartamento","bellavista",-76.545,3.434
"492",6947,"Zona Oeste",NA,6,980,196,3,4,3,"Apartamento","bellavista",-76.546,3.448
"493",7070,"Zona Oeste",NA,6,900,250,2,3,4,"Apartamento","bellavista",-76.547,3.439
"494",7071,"Zona Oeste",NA,6,999,250,2,4,4,"Apartamento","bellavista",-76.547,3.439
"495",7072,"Zona Oeste",NA,6,430,148,2,3,2,"Apartamento","bellavista",-76.547,3.439
"496",7159,"Zona Oeste",NA,5,680,240,2,5,3,"Casa","bellavista",-76.548,3.448
"497",7190,"Zona Oeste",NA,6,530,113,2,4,3,"Apartamento","bellavista",-76.548,3.446
"498",7275,"Zona Oeste",NA,6,650,196,2,3,3,"Apartamento","bellavista",-76.54857,3.44647
"499",7701,"Zona Oeste",NA,5,637,126,2,2,3,"Apartamento","bellavista",-76.55139,3.44571
"500",7703,"Zona Oeste",NA,6,750,220,2,4,3,"Apartamento","bellavista",-76.55139,3.44571
"501",7765,"Zona Oeste",NA,5,450,140,2,3,3,"Apartamento","bellavista",-76.55189,3.44079
"502",7943,"Zona Oeste",NA,5,380,110,2,2,3,"Apartamento","bellavista",-76.553,3.443
"503",7944,"Zona Oeste",NA,5,300,107,2,2,2,"Apartamento","bellavista",-76.553,3.442
"504",8005,"Zona Oeste",NA,5,330,145,3,4,3,"Casa","bellavista",-76.554,3.442
"505",8276,"Zona Oeste",NA,5,393,131,2,3,3,"Apartamento","bellavista",-76.562,3.423
"506",1665,"Zona Oriente","01",3,170,150,1,1,5,"Casa","benjamín herrera",-76.517,3.446
"507",1802,"Zona Oriente","01",4,300,250,NA,6,6,"Casa","benjamín herrera",-76.51768,3.44839
"508",5316,"Zona Oriente","01",3,198,112,1,2,4,"Casa","benjamín herrera",-76.5358,3.45212
"509",854,"Zona Oriente","02",3,85,60,NA,2,2,"Casa","benjamín herrera",-76.504,3.4
"510",1787,"Zona Oriente","02",3,155,160,NA,3,7,"Casa","benjamín herrera",-76.51752,3.44774
"511",1426,"Zona Centro",NA,3,390,150,4,4,6,"Casa","benjamín herrera",-76.516,3.447
"512",1664,"Zona Centro",NA,3,290,237,NA,6,10,"Casa","benjamín herrera",-76.517,3.448
"513",5500,"Zona Oriente",NA,3,330,189,1,3,6,"Casa","benjamín herrera",-76.537,3.416
"514",4598,"Zona Norte",NA,3,154,104,NA,2,4,"Casa","berlin",-76.532,3.452
"515",301,"Zona Sur","04",3,115,57,NA,1,3,"Apartamento","bloques del limonar",-76.492,3.473
"516",5534,"Zona Sur","01",4,175,69,1,2,3,"Apartamento","bochalema",-76.537,3.416
"517",43,"Zona Sur","03",4,175,59,1,2,2,"Apartamento","bochalema",-76.47,3.427
"518",2405,"Zona Sur","03",4,155,62,1,2,2,"Apartamento","bochalema",-76.52,3.367
"519",793,"Zona Sur","05",4,121,47,NA,1,2,"Apartamento","bochalema",-76.503,3.398
"520",903,"Zona Sur","05",4,165,60,NA,2,3,"Apartamento","bochalema",-76.505,3.398
"521",740,"Zona Sur","06",4,260,86,1,2,3,"Apartamento","bochalema",-76.502,3.4
"522",5368,"Zona Sur","06",4,226,64,1,2,3,"Apartamento","bochalema",-76.536,3.364
"523",695,"Zona Sur","07",4,155,60,NA,2,3,"Apartamento","bochalema",-76.501,3.451
"524",1157,"Zona Sur","07",4,225,84,1,2,3,"Apartamento","bochalema",-76.512,3.405
"525",904,"Zona Sur","08",5,280,94,1,2,3,"Apartamento","bochalema",-76.505,3.451
"526",693,"Zona Sur","09",4,225,72,1,2,3,"Apartamento","bochalema",-76.501,3.4
"527",3740,"Zona Sur","10",4,147,60,NA,2,2,"Apartamento","bochalema",-76.528,3.426
"528",643,"Zona Sur",NA,4,230,69,1,3,3,"Apartamento","bochalema",-76.5,3.401
"529",694,"Zona Sur",NA,4,170,60,NA,2,3,"Apartamento","bochalema",-76.501,3.45
"530",696,"Zona Sur",NA,4,180,57,NA,2,2,"Apartamento","bochalema",-76.501,3.45
"531",697,"Zona Sur",NA,4,165,65,NA,2,3,"Apartamento","bochalema",-76.501,3.442
"532",741,"Zona Sur",NA,5,164,54,1,2,3,"Apartamento","bochalema",-76.502,3.452
"533",1031,"Zona Sur",NA,4,180,70,1,2,2,"Apartamento","bochalema",-76.508,3.463
"534",1133,"Zona Sur",NA,5,250,90,1,2,3,"Apartamento","bochalema",-76.511,3.469
"535",1240,"Zona Sur",NA,4,265,86,1,2,2,"Apartamento","bochalema",-76.514,3.406
"536",2406,"Zona Sur",NA,4,215,72,NA,2,3,"Apartamento","bochalema",-76.52,3.365
